"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
534351,"Papyrus","Core","melaasar","ASSIGNED"," ---","[AFViewpoints] Listener : have a better API listener  to change a context an view point: When a model is opened for the first time, this listener must be notified","2020-12-10 08:12:49"
550390,"Papyrus","Core","nifauvergue","ASSIGNED"," ---","[Toolsmiths][AF] A validation of Architecture framework plug-in definition can be available","2021-01-05 13:28:17"
550510,"Papyrus","Core","nifauvergue","ASSIGNED"," ---","[AF][Doc] The documentation concerning switch of architecture viewpoint should be modified","2019-09-17 05:54:36"
550535,"Papyrus","Core","nifauvergue","ASSIGNED"," ---","[AF] When switch viewpoints, the editors not managed by current viewpoints must be closed","2019-09-17 05:59:26"
320860,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[ClassDiagram] Cannot delete association or dependency branch after delete from diagram","2017-08-02 11:38:37"
322998,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[All Diagrams] Inconsistent drop of Constraint from explorer to diagram","2015-06-26 15:27:26"
324620,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[All diagrams] Stereotype display on a label","2013-06-17 05:51:37"
330888,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[ClassDiagram] Papyrus Class Diagram Editor shall support qualified association","2017-08-02 11:41:28"
343109,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[ActivityDiagram] Properties ""is stream"" and ""is exception"" should appear on the graphical part of an activity parameter node","2013-04-01 06:21:24"
349925,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[ClassDiagram] Bad stereotype representation refresh","2017-08-02 11:37:27"
349926,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[ClassDiagram] Shape Stereotype representation seem to have incorrect default appearance properties","2017-08-02 11:37:07"
353718,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[All Diagrams] Problem of color notification for linkLabelEditPart","2014-11-20 13:14:29"
360831,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[All Diagrams][Comment] Change color (text or line) doesn't work correctly","2017-09-11 09:28:09"
361082,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[ClassDiagram] In class diagram the substitution relationship shown without «substitute»","2017-08-02 11:40:40"
385932,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[UMLPropertiesView] UML Primitive Types are greyed out but selectable","2017-08-07 10:56:55"
391220,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[Validation] Check and fix plug-in names","2017-08-02 13:22:29"
397461,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","Cannot constrain stereotyped element","2013-03-19 15:17:22"
399253,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[OCL] OCL bodies and initializers embedded within a UML Class Diagram are exported to Ecore","2017-08-02 13:13:00"
399257,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[OCL] Improve the performance of the OCL code generator","2017-08-02 13:12:54"
399611,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[TimingDiagram] Stereotype comment cannot be display on timing diagram","2017-08-02 13:34:08"
400078,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[OCL] Improve OCL Constraint representation","2017-08-02 13:12:48"
401181,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","[Validation] The validation rules within the activity diagram cause null pointer exceptions on some models","2013-10-10 05:55:03"
520679,"Papyrus","Core","quentin.lemenez","ASSIGNED"," ---","[releng] free space and processor time on HIPP","2017-09-27 12:09:26"
296164,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[General] Complete information on papyrus features","2014-03-26 04:52:25"
309504,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Palettes] Stereotype graphical representation post action on ClassAssociation does not work","2017-08-03 05:20:25"
317170,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[All diagrams] Font color and line color of Comment element","2013-11-20 06:02:50"
317556,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Palettes] Papyrus shall support a life cycle management for palettes","2017-08-03 05:19:51"
319662,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[CopyPaste] Papyrus shall enable Copy/Paste between view editors and model explorer.","2017-03-13 08:31:19"
324966,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[ElementTypes] Centralized element edit service provide command for model element deletion, creation, modification ...","2017-03-07 11:42:27"
329877,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Extensibility] Papyrus shall provide a mean to model specific configurations of its content.","2013-10-10 06:19:25"
330173,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Extensibility] Papyrus shall support to configure its UI according to a given UI configuration model. a mean to model specific configurations of its content.","2013-10-10 06:21:06"
344442,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Palettes] Update of the palette framework","2017-08-03 05:18:08"
374526,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Papyrus Genral] Papyrus shall enable to define and to apply specific rules related the naming of model elements.","2013-10-10 06:29:43"
374649,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[All Diagrams Editors] Papyrus graphical editors shall show scrollBars only when necessary","2013-01-31 17:10:54"
394763,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[SequenceDiagram] cannot apply stereotype on a message created from a customized palette","2017-08-02 11:41:14"
394898,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[All Diagrams] Shapes should react to model modifications","2012-11-23 10:01:24"
394907,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Symbol][CommonDiagram] Papyrus shall display actors or element typed by actors with stickman symbol","2017-08-07 09:10:38"
395937,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[All diagrams] Papyrus shall provide a property page to manage shape decorations","2013-10-10 06:54:17"
404094,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[CopyPaste] of an association is incomplete if some of its ends are not owned by the association","2017-03-13 08:20:24"
405619,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","The move of a diagram in model explorer is not well managed if the diagram's owners in source and target are not in the same resource.","2013-05-23 10:39:40"
424402,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Core] Runtime deployment of the element types shall be possible","2014-05-28 09:09:36"
424431,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Core] Deployment of Palettes should be possible at runtime","2014-04-29 09:23:53"
432828,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Core] Deployment of the palettes should be dependent of the required profiles","2014-09-08 11:07:14"
473342,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Core] Invariant Stereotypes types or subtypes should not accept creation request when the target container has not the correct profile applied","2015-07-23 02:44:00"
480663,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Tests] Papyrus configuration resources shall be tested","2015-10-27 06:02:09"
481927,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","[Core] UML label provider does not provide the right image for a given stereotyped element when the icon depends on an enumeration property","2015-11-11 08:37:08"
462861,"Papyrus","Core","sdirix","ASSIGNED"," ---","Show conflicts marker on Papyrus model node if one contained resource has a conflict marker","2016-11-11 05:16:16"
493010,"Papyrus","Core","shuai.li","ASSIGNED"," ---","[Model Explorer] Ordering of popup menu commands","2016-10-17 09:12:41"
327438,"Papyrus","Core","vincent.lorenzo","ASSIGNED"," ---","[Menu Diagram] Initial State for the actions","2017-02-23 16:14:53"
396742,"Papyrus","Core","vincent.lorenzo","ASSIGNED"," ---","[Tests] We should provide JUnit tests for the classes NameResolutionUtils and NameResolutionHelper","2017-08-07 11:18:06"
543489,"Papyrus","Core","vincent.lorenzo","ASSIGNED"," ---","[ControlMode][SubPackage] The stereotype application doesn't follow the stereotyped element.","2020-12-10 08:25:04"
365405,"Papyrus","Core","ansgar.radermacher","REOPENED"," ---","[StateMachineDiagram] Behaviours (Entry,exit,do) on states should have their own mechanisms","2017-08-02 11:37:46"
512554,"Papyrus","Core","ansgar.radermacher","REOPENED"," ---","[EMF][Performances] No Disable Workspace Model Indexer facility","2019-03-25 05:56:30"
354622,"Papyrus","Core","arthur.daussy","REOPENED"," ---","[ActivityDiagram] Object Flows selection prevent selecting other close elements.","2017-09-05 02:45:32"
399062,"Papyrus","Core","cedric.dumoulin","REOPENED"," ---","[Tests] oep.infra.core.tests induce dependency cycle","2017-08-18 11:43:36"
364608,"Papyrus","Core","Chokri.Mraidha","REOPENED"," ---","[SequenceDiagram] - Lifeline selection","2017-08-02 11:38:57"
543723,"Papyrus","Core","cletavernier","REOPENED"," ---","[Performances] Improve the ClassLoaderHelper","2019-05-13 04:15:50"
376976,"Papyrus","Core","mathieu.velten","REOPENED"," ---","[Widgets] Various bugfixes/improvements","2013-10-10 08:24:13"
305128,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","[All Diagram] Provide a feature to transform a model element to another","2013-10-10 14:09:30"
318154,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","[All diagrams] Multiple exceptions ""Received wrong transfer data"" during drag&drop","2015-09-29 09:51:55"
329558,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","[Usability] Multiple selection of several Features owned by different classifier","2014-06-12 08:01:37"
376483,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","Interfaces and Class figures should show Receptions in ClassDiagram","2013-10-28 05:22:10"
394923,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","Too many mouse-clicks = mouse elbow warning!!!","2013-11-10 11:01:36"
447665,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","[Profiles] Removing profiles definitions causing a profile definition","2020-12-10 08:10:35"
541400,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","[Architecture Framework] Deleting elements leads to dangling references","2020-01-15 05:13:46"
569720,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","java.io.IOException: mark/reset not supported from org.eclipse.papyrus.infra.core.internal.language.DefaultLanguageProvider","2021-01-24 16:19:55"
549705,"Papyrus","Core","nifauvergue","REOPENED"," ---","[Properties View] The stereotype properties modified by properties view does not use the correct request","2020-08-05 10:21:51"
359963,"Papyrus","Core","Patrick.Tessier","REOPENED"," ---","[CompositeDiagram] Remove Scrollbar for compartment","2017-08-02 11:36:53"
302426,"Papyrus","Core","rschnekenburger","REOPENED"," ---","[Palettes][CommonDiagram] New action to modify graphical properties of the element view should be added","2020-04-27 12:41:57"
