"Bug ID","Product","Component","Assignee","Status","Resolution","Changed","Summary",,
550535,"Papyrus","Core","nifauvergue","ASSIGNED"," ---","2019-09-17 05:59:26"," When switch viewpoints the editors not managed by current viewpoints must be closed",AF,
320860,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-08-02 11:38:37"," Cannot delete association or dependency branch after delete from diagram",ClassDiagram,
322998,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2015-06-26 15:27:26"," Inconsistent drop of Constraint from explorer to diagram",All Diagrams,
324620,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2013-06-17 05:51:37"," Stereotype display on a label",All diagrams,
330888,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-08-02 11:41:28"," Papyrus Class Diagram Editor shall support qualified association",ClassDiagram,
343109,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2013-04-01 06:21:24"," Properties ""is stream"" and ""is exception"" should appear on the graphical part of an activity parameter node",ActivityDiagram,
349925,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-08-02 11:37:27"," Bad stereotype representation refresh",ClassDiagram,
349926,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-08-02 11:37:07"," Shape Stereotype representation seem to have incorrect default appearance properties",ClassDiagram,
353718,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2014-11-20 13:14:29"," Problem of color notification for linkLabelEditPart",All Diagrams,
360831,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-09-11 09:28:09"," Change color (text or line) doesn't work correctly",All Diagrams,Comment,
361082,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-08-02 11:40:40"," In class diagram the substitution relationship shown without «substitute»",ClassDiagram,
385932,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-08-07 10:56:55"," UML Primitive Types are greyed out but selectable",UMLPropertiesView,
391220,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-08-02 13:22:29"," Check and fix plug-in names",Validation,
397461,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2013-03-19 15:17:22","Cannot constrain stereotyped element",,
399253,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-08-02 13:13:00"," OCL bodies and initializers embedded within a UML Class Diagram are exported to Ecore",OCL,
399257,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-08-02 13:12:54"," Improve the performance of the OCL code generator",OCL,
399611,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-08-02 13:34:08"," Stereotype comment cannot be display on timing diagram",TimingDiagram,
400078,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2017-08-02 13:12:48"," Improve OCL Constraint representation",OCL,
401181,"Papyrus","Core","Patrick.Tessier","ASSIGNED"," ---","2013-10-10 05:55:03"," The validation rules within the activity diagram cause null pointer exceptions on some models",Validation,
520679,"Papyrus","Core","quentin.lemenez","ASSIGNED"," ---","2017-09-27 12:09:26"," free space and processor time on HIPP",releng,
296164,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2014-03-26 04:52:25"," Complete information on papyrus features",General,
309504,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2017-08-03 05:20:25"," Stereotype graphical representation post action on ClassAssociation does not work",Palettes,
317170,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2013-11-20 06:02:50"," Font color and line color of Comment element",All diagrams,
317556,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2017-08-03 05:19:51"," Papyrus shall support a life cycle management for palettes",Palettes,
319662,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2017-03-13 08:31:19"," Papyrus shall enable Copy/Paste between view editors and model explorer.",CopyPaste,
324966,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2017-03-07 11:42:27"," Centralized element edit service provide command for model element deletion creation modification ...",ElementTypes,
329877,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2013-10-10 06:19:25"," Papyrus shall provide a mean to model specific configurations of its content.",Extensibility,
330173,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2013-10-10 06:21:06"," Papyrus shall support to configure its UI according to a given UI configuration model. a mean to model specific configurations of its content.",Extensibility,
344442,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2017-08-03 05:18:08"," Update of the palette framework",Palettes,
374526,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2013-10-10 06:29:43"," Papyrus shall enable to define and to apply specific rules related the naming of model elements.",Papyrus Genral,
374649,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2013-01-31 17:10:54"," Papyrus graphical editors shall show scrollBars only when necessary",All Diagrams Editors,
394763,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2017-08-02 11:41:14"," cannot apply stereotype on a message created from a customized palette",SequenceDiagram,
394898,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2012-11-23 10:01:24"," Shapes should react to model modifications",All Diagrams,
394907,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2017-08-07 09:10:38"," Papyrus shall display actors or element typed by actors with stickman symbol",Symbol,CommonDiagram,
395937,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2013-10-10 06:54:17"," Papyrus shall provide a property page to manage shape decorations",All diagrams,
404094,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2017-03-13 08:20:24"," of an association is incomplete if some of its ends are not owned by the association",CopyPaste,
405619,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2013-05-23 10:39:40","The move of a diagram in model explorer is not well managed if the diagram's owners in source and target are not in the same resource.",,
424402,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2014-05-28 09:09:36"," Runtime deployment of the element types shall be possible",Core,
424431,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2014-04-29 09:23:53"," Deployment of Palettes should be possible at runtime",Core,
432828,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2014-09-08 11:07:14"," Deployment of the palettes should be dependent of the required profiles",Core,
473342,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2015-07-23 02:44:00"," Invariant Stereotypes types or subtypes should not accept creation request when the target container has not the correct profile applied",Core,
480663,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2015-10-27 06:02:09"," Papyrus configuration resources shall be tested",Tests,
481927,"Papyrus","Core","rschnekenburger","ASSIGNED"," ---","2015-11-11 08:37:08"," UML label provider does not provide the right image for a given stereotyped element when the icon depends on an enumeration property",Core,
462861,"Papyrus","Core","sdirix","ASSIGNED"," ---","2016-11-11 05:16:16","Show conflicts marker on Papyrus model node if one contained resource has a conflict marker",,
493010,"Papyrus","Core","shuai.li","ASSIGNED"," ---","2016-10-17 09:12:41"," Ordering of popup menu commands",Model Explorer,
327438,"Papyrus","Core","vincent.lorenzo","ASSIGNED"," ---","2017-02-23 16:14:53"," Initial State for the actions",Menu Diagram,
396742,"Papyrus","Core","vincent.lorenzo","ASSIGNED"," ---","2017-08-07 11:18:06"," We should provide JUnit tests for the classes NameResolutionUtils and NameResolutionHelper",Tests,
543489,"Papyrus","Core","vincent.lorenzo","ASSIGNED"," ---","2020-12-10 08:25:04"," The stereotype application doesn't follow the stereotyped element.",ControlMode,SubPackage,
365405,"Papyrus","Core","ansgar.radermacher","REOPENED"," ---","2017-08-02 11:37:46"," Behaviours (Entryexitdo) on states should have their own mechanisms",StateMachineDiagram,
512554,"Papyrus","Core","ansgar.radermacher","REOPENED"," ---","2019-03-25 05:56:30"," No Disable Workspace Model Indexer facility",EMF,Performances,
354622,"Papyrus","Core","arthur.daussy","REOPENED"," ---","2017-09-05 02:45:32"," Object Flows selection prevent selecting other close elements.",ActivityDiagram,
399062,"Papyrus","Core","cedric.dumoulin","REOPENED"," ---","2017-08-18 11:43:36"," oep.infra.core.tests induce dependency cycle",Tests,
364608,"Papyrus","Core","Chokri.Mraidha","REOPENED"," ---","2017-08-02 11:38:57"," - Lifeline selection",SequenceDiagram,
543723,"Papyrus","Core","cletavernier","REOPENED"," ---","2019-05-13 04:15:50"," Improve the ClassLoaderHelper",Performances,
376976,"Papyrus","Core","mathieu.velten","REOPENED"," ---","2013-10-10 08:24:13"," Various bugfixes/improvements",Widgets,
305128,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","2013-10-10 14:09:30"," Provide a feature to transform a model element to another",All Diagram,
318154,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","2015-09-29 09:51:55"," Multiple exceptions ""Received wrong transfer data"" during drag&drop",All diagrams,
329558,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","2014-06-12 08:01:37"," Multiple selection of several Features owned by different classifier",Usability,
376483,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","2013-10-28 05:22:10","Interfaces and Class figures should show Receptions in ClassDiagram",,
394923,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","2013-11-10 11:01:36","Too many mouse-clicks = mouse elbow warning!!!",,
447665,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","2020-12-10 08:10:35"," Removing profiles definitions causing a profile definition",Profiles,
541400,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","2020-01-15 05:13:46"," Deleting elements leads to dangling references",Architecture Framework,
569720,"Papyrus","Core","mdt-papyrus-inbox","REOPENED"," ---","2021-01-24 16:19:55","java.io.IOException: mark/reset not supported from org.eclipse.papyrus.infra.core.internal.language.DefaultLanguageProvider",,
549705,"Papyrus","Core","nifauvergue","REOPENED"," ---","2020-08-05 10:21:51"," The stereotype properties modified by properties view does not use the correct request",Properties View,
359963,"Papyrus","Core","Patrick.Tessier","REOPENED"," ---","2017-08-02 11:36:53"," Remove Scrollbar for compartment",CompositeDiagram,
302426,"Papyrus","Core","rschnekenburger","REOPENED"," ---","2020-04-27 12:41:57"," New action to modify graphical properties of the element view should be added",Palettes,CommonDiagram,
